"host","parasite","ParType"
"Arvicola_amphibius","Moniliformis moniliformis","Helminth"
"Cricetulus_barabensis","Moniliformis moniliformis","Helminth"
"Cricetus_cricetus","Moniliformis moniliformis","Helminth"
"Meriones_tristrami","Moniliformis moniliformis","Helminth"
"Meriones_libycus","Moniliformis moniliformis","Helminth"
"Meriones_meridianus","Moniliformis moniliformis","Helminth"
"Meriones_unguiculatus","Moniliformis moniliformis","Helminth"
"Meriones_vinogradovi","Moniliformis moniliformis","Helminth"
"Mesocricetus_brandti","Moniliformis moniliformis","Helminth"
"Microtus_arvalis","Moniliformis moniliformis","Helminth"
"Mustela_sibirica","Moniliformis moniliformis","Helminth"
"Neomys_fodiens","Moniliformis moniliformis","Helminth"
"Sorex_minutus","Moniliformis moniliformis","Helminth"
"Talpa_caucasica","Moniliformis moniliformis","Helminth"
"Talpa_romana","Moniliformis moniliformis","Helminth"
"Eptesicus_serotinus","Moniliformis spiralis","Helminth"
"Myotis_blythii","Moniliformis spiralis","Helminth"
"Talpa_europaea","Morganiella talpae","Helminth"
"Meriones_libycus","Multiceps endothoracicus","Helminth"
"Meriones_tamariscinus","Multiceps endothoracicus","Helminth"
"Rhombomys_opimus","Multiceps endothoracicus","Helminth"
"Capra_aegagrus","Multiceps gaigeri","Helminth"
"Canis_aureus","Multiceps multiceps","Helminth"
"Felis_margarita","Multiceps multiceps","Helminth"
"Ovis_ammon","Multiceps multiceps","Helminth"
"Vulpes_vulpes","Multiceps multiceps","Helminth"
"Sicista_betulina","Multiuterina uralensis","Helminth"
"Mustela_putorius","Mustelivingylus skrjabini","Helminth"
"Neovison_macrodon","Mustelivingylus skrjabini","Helminth"
"Barbastella_barbastellus","Myotolepis crimensis","Helminth"
"Eptesicus_serotinus","Myotolepis crimensis","Helminth"
"Myotis_blythii","Myotolepis crimensis","Helminth"
"Myotis_mystacinus","Myotolepis crimensis","Helminth"
"Myotis_nattereri","Myotolepis crimensis","Helminth"
"Plecotus_auritus","Myotolepis crimensis","Helminth"
"Rhinolophus_ferrumequinum","Myotolepis crimensis","Helminth"
"Rhinolophus_hipposideros","Myotolepis crimensis","Helminth"
"Rhinolophus_mehelyi","Myotolepis crimensis","Helminth"
"Homo_sapiens","Nanophyetus salmincola","Helminth"
"Felis_silvestris","Nanophyetus salmincola","Helminth"
"Gulo_gulo","Nanophyetus salmincola","Helminth"
"Martes_martes","Nanophyetus salmincola","Helminth"
"Meles_meles","Nanophyetus salmincola","Helminth"
"Mustela_sibirica","Nanophyetus salmincola","Helminth"
"Neovison_macrodon","Nanophyetus salmincola","Helminth"
"Nyctereutes_procyonoides","Nanophyetus salmincola","Helminth"
"Ursus_americanus","Nanophyetus salmincola","Helminth"
"Ursus_arctos","Nanophyetus salmincola","Helminth"
"Vulpes_vulpes","Nanophyetus salmincola","Helminth"
"Homo_sapiens","Nanophyetus schikhobalowi","Helminth"
"Ovis_orientalis","Nematodirella cameli","Helminth"
"Saiga_tatarica","Nematodirella cameli","Helminth"
"Gazella_subgutturosa","Nematodirella gazelli","Helminth"
"Saiga_tatarica","Nematodirella gazelli","Helminth"
"Alces_alces","Nematodirella longispiculata","Helminth"
"Rangifer_tarandus","Nematodirella longispiculata","Helminth"
"Alces_alces","Nematodirella longissimespiculata","Helminth"
"Bos_taurus","Nematodirella longissimespiculata","Helminth"
"Camelus_dromedarius","Nematodirella longissimespiculata","Helminth"
"Ovis_orientalis","Nematodirella longissimespiculata","Helminth"
"Bos_taurus","Nematodirus abnormalis","Helminth"
"Camelus_dromedarius","Nematodirus abnormalis","Helminth"
"Gazella_subgutturosa","Nematodirus abnormalis","Helminth"
"Ovis_ammon","Nematodirus archari","Helminth"
"Lepus_timidus","Nematodirus aspinosus","Helminth"
"Ovis_orientalis","Nematodirus aznivi","Helminth"
"Capreolus_capreolus","Nematodirus centripunctata","Helminth"
"Ovis_ammon","Nematodirus dogieli","Helminth"
"Camelus_dromedarius","Nematodirus dromedarii","Helminth"
"Gazella_subgutturosa","Nematodirus gazellae","Helminth"
"Ovis_orientalis","Nematodirus gazellae","Helminth"
"Camelus_dromedarius","Nematodirus helvetianus","Helminth"
"Camelus_dromedarius","Nematodirus mauritanicus","Helminth"
"Gazella_subgutturosa","Nematodirus mauritanicus","Helminth"
"Ovis_orientalis","Nematodirus mauritanicus","Helminth"
"Capra_aegagrus","Nematodirus nachitchivanicus","Helminth"
"Ovis_orientalis","Nematodirus nachitchivanicus","Helminth"
"Bos_taurus","Nematodirus oiratianus","Helminth"
"Camelus_ferus","Nematodirus oiratianus","Helminth"
"Camelus_dromedarius","Nematodirus oiratianus","Helminth"
"Capra_aegagrus","Nematodirus oiratianus","Helminth"
"Gazella_subgutturosa","Nematodirus oiratianus","Helminth"
"Ovis_orientalis","Nematodirus oiratianus","Helminth"
"Ovis_orientalis","Nematodirus schulzi","Helminth"
"Ovibos_moschatus","Nematodirus skrjabini","Helminth"
"Rangifer_tarandus","Nematodirus skrjabini","Helminth"
"Camelus_dromedarius","Nematodirus spathiger","Helminth"
"Gazella_subgutturosa","Nematodirus spathiger","Helminth"
"Ondatra_zibethicus","Neoacanthoparyphium echinatoides","Helminth"
"Neomys_fodiens","Neoglyphe locellus","Helminth"
"Neomys_fodiens","Neoglyphe sobolevi","Helminth"
"Sorex_caecutiens","Neoglyphe sobolevi","Helminth"
"Sorex_tundrensis","Neoglyphe sobolevi","Helminth"
"Myotis_capaccinii","Neoheterophyes bychowskyi","Helminth"
"Myotis_daubentonii","Neoheterophyes bychowskyi","Helminth"
"Myotis_macrodactylus","Neoheterophyes bychowskyi","Helminth"
"Nyctalus_leisleri","Neoncicola novellai","Helminth"
"Sorex_araneus","Neoskrjabinolepis diaphana","Helminth"
"Sorex_caecutiens","Neoskrjabinolepis diaphana","Helminth"
"Sorex_isodon","Neoskrjabinolepis diaphana","Helminth"
"Sorex_minutissimus","Neoskrjabinolepis diaphana","Helminth"
"Crocidura_leucodon","Neoskrjabinolepis schaldybini","Helminth"
"Neomys_fodiens","Neoskrjabinolepis schaldybini","Helminth"
"Sorex_asper","Neoskrjabinolepis schaldybini","Helminth"
"Sorex_caecutiens","Neoskrjabinolepis schaldybini","Helminth"
"Sorex_daphaenodon","Neoskrjabinolepis schaldybini","Helminth"
"Sorex_gracillimus","Neoskrjabinolepis schaldybini","Helminth"
"Sorex_isodon","Neoskrjabinolepis schaldybini","Helminth"
"Sorex_minutissimus","Neoskrjabinolepis schaldybini","Helminth"
"Sorex_asper","Neoskrjabinolepis singularis","Helminth"
"Sorex_isodon","Neoskrjabinolepis singularis","Helminth"
"Sorex_raddei","Neoskrjabinolepis singularis","Helminth"
"Sorex_unguiculatus","Neoskrjabinolepis singularis","Helminth"
"Capra_sibirica","Neostrongylus zvetkovi","Helminth"
"Ovis_orientalis","Neostrongylus zvetkovi","Helminth"
"Ondatra_zibethicus","Notocotylus attenuatus","Helminth"
"Rattus_norvegicus","Notocotylus attenuatus","Helminth"
"Microtus_fortis","Notocotylus filamentis","Helminth"
"Microtus_gregalis","Notocotylus filamentis","Helminth"
"Apodemus_agrarius","Notocotylus noyeri","Helminth"
"Microtus_agrestis","Notocotylus noyeri","Helminth"
"Microtus_arvalis","Notocotylus noyeri","Helminth"
"Microtus_fortis","Notocotylus noyeri","Helminth"
"Microtus_gregalis","Notocotylus noyeri","Helminth"
"Mus_musculus","Notocotylus noyeri","Helminth"
"Canis_lupus","Numidica numidica","Helminth"
"Odobenus_rosmarus","Odhneriella rossica","Helminth"
"Equus_africanus","Oesophagodontus robustus","Helminth"
"Capreolus_pygargus","Ogmocotyle pygargi","Helminth"
"Cervus_nippon","Ogmocotyle pygargi","Helminth"
"Panthera_leo","Ollulanus skrjabini","Helminth"
"Capra_aegagrus","Onchocerca caprae","Helminth"
"Equus_africanus","Onchocerca cervicalis","Helminth"
"Eptesicus_serotinus","Ophiosacculus eptesicus","Helminth"
"Rhinolophus_hipposideros","Ophiosacculus mehelyi","Helminth"
"Rhinolophus_mehelyi","Ophiosacculus mehelyi","Helminth"
"Arvicola_amphibius","Opisthorchis felineus","Helminth"
"Castor_fiber","Opisthorchis felineus","Helminth"
"Equus_ferus","Opisthorchis felineus","Helminth"
"Gulo_gulo","Opisthorchis felineus","Helminth"
"Halichoerus_grypus","Opisthorchis felineus","Helminth"
"Martes_zibellina","Opisthorchis felineus","Helminth"
"Meles_meles","Opisthorchis felineus","Helminth"
"Mustela_sibirica","Opisthorchis felineus","Helminth"
"Neovison_macrodon","Opisthorchis felineus","Helminth"
"Pusa_caspica","Opisthorchis felineus","Helminth"
"Rattus_norvegicus","Opisthorchis felineus","Helminth"
"Sus_scrofa","Opisthorchis felineus","Helminth"
"Ursus_arctos","Opisthorchis felineus","Helminth"
"Arvicola_amphibius","Opisthorchis longissimus","Helminth"
"Ondatra_zibethicus","Opisthorchis longissimus","Helminth"
"Equus_ferus","Orientobilharzia turkestanicum","Helminth"
"Bos_taurus","Orloffia dahurica","Helminth"
"Ovis_orientalis","Orloffia dahurica","Helminth"
"Alces_alces","Orloffia orloffi","Helminth"
"Bos_taurus","Orloffia orloffi","Helminth"
"Ovis_orientalis","Orloffia orloffi","Helminth"
"Ovis_orientalis","Ostertagia aegagri","Helminth"
"Ovibos_moschatus","Ostertagia arctica","Helminth"
"Ovis_orientalis","Ostertagia argunica","Helminth"
"Ovis_orientalis","Ostertagia bakuriani","Helminth"
"Ovis_orientalis","Ostertagia bisonis","Helminth"
"Bos_taurus","Ostertagia buriatica","Helminth"
"Ovis_orientalis","Ostertagia buriatica","Helminth"
"Ovibos_moschatus","Ostertagia circumcincta","Helminth"
"Rangifer_tarandus","Ostertagia circumcincta","Helminth"
"Ovibos_moschatus","Ostertagia davtiana","Helminth"
"Bos_taurus","Ostertagia gruehneri","Helminth"
"Ovibos_moschatus","Ostertagia gruehneri","Helminth"
"Bos_taurus","Ostertagia kolchida","Helminth"
"Camelus_dromedarius","Ostertagia trifida","Helminth"
"Gazella_subgutturosa","Ostertagia trifida","Helminth"
"Ovis_orientalis","Ostertagia turkestanica","Helminth"
"Bos_taurus","Ostertagiella circumcincta","Helminth"
"Camelus_dromedarius","Ostertagiella circumcincta","Helminth"
"Capra_aegagrus","Ostertagiella circumcincta","Helminth"
"Saiga_tatarica","Ostertagiella circumcincta","Helminth"
"Gazella_subgutturosa","Ostertagiella occidentalis","Helminth"
"Ovis_orientalis","Ostertagiella occidentalis","Helminth"
"Saiga_tatarica","Ostertagiella occidentalis","Helminth"
"Saiga_tatarica","Ostertagiella trifida","Helminth"
"Bos_taurus","Ostertagiella trifurcata","Helminth"
"Camelus_dromedarius","Ostertagiella trifurcata","Helminth"
"Ovis_orientalis","Ostertamia orientalis","Helminth"
"Pusa_sibirica","Otostrongylus circumlitus","Helminth"
"Vulpes_corsac","Oxynema numidica","Helminth"
"Vulpes_vulpes","Oxynema numidica","Helminth"
"Equus_hemionus","Oxyuris equi","Helminth"
"Ondatra_zibethicus","Pachytrema skrjabini","Helminth"
"Vespertilio_murinus","Parabascus magnitestis","Helminth"
"Myotis_dasycneme","Parabascus minor","Helminth"
"Myotis_daubentonii","Parabascus minor","Helminth"
"Myotis_mystacinus","Parabascus minor","Helminth"
"Plecotus_auritus","Parabascus minor","Helminth"
"Pipistrellus_kuhlii","Parabascus semisquamosus","Helminth"
"Bos_taurus","Parabronema skrjabini","Helminth"
"Camelus_dromedarius","Parabronema skrjabini","Helminth"
"Capreolus_capreolus","Parabronema skrjabini","Helminth"
"Ovis_orientalis","Parabronema skrjabini","Helminth"
"Rangifer_tarandus","Parabronema skrjabini","Helminth"
"Homo_sapiens","Paracoenogonimus ovatus","Helminth"
"Sorex_araneus","Paracrenosoma skrjabini","Helminth"
"Sorex_asper","Paracrenosoma skrjabini","Helminth"
"Sorex_caecutiens","Paracrenosoma skrjabini","Helminth"
"Sorex_daphaenodon","Paracrenosoma skrjabini","Helminth"
"Sorex_isodon","Paracrenosoma skrjabini","Helminth"
"Sorex_minutus","Paracrenosoma skrjabini","Helminth"
"Saiga_tatarica","Parafilaria antipini","Helminth"
"Pusa_sibirica","Parafilaroides krascheninnikovi","Helminth"
"Homo_sapiens","Paragonimus bangkokensis","Helminth"
"Dryomys_nitedula","Paraheligmonina gracilis","Helminth"
"Sciurus_vulgaris","Paraheligmonina gracilis","Helminth"
"Sciurus_anomalus","Paraheligmonina gracilis","Helminth"
"Eptesicus_serotinus","Paralecithodendrium skrjabini","Helminth"
"Rhinolophus_ferrumequinum","Paralecithodendrium skrjabini","Helminth"
"Rhinolophus_hipposideros","Paralecithodendrium skrjabini","Helminth"
"Rhinolophus_mehelyi","Paralecithodendrium skrjabini","Helminth"
"Bubalus_arnee","Paramphistomum cervi","Helminth"
"Cervus_nippon","Paramphistomum cervi","Helminth"
"Rangifer_tarandus","Paramphistomum cervi","Helminth"
"Bubalus_arnee","Paramphistomum hiberniae","Helminth"
"Capra_aegagrus","Paramphistomum ichikawai","Helminth"
"Cervus_nippon","Paramphistomum ichikawai","Helminth"
"Ovis_orientalis","Paramphistomum ichikawai","Helminth"
"Alces_alces","Paramphistomum leydeni","Helminth"
"Bubalus_arnee","Paramphistomum leydeni","Helminth"
"Capreolus_capreolus","Paramphistomum leydeni","Helminth"
"Cervus_nippon","Paramphistomum leydeni","Helminth"
"Cervus_nippon","Paramphistomum petrowi","Helminth"
"Bos_taurus","Paramphistomum skrjabini","Helminth"
"Arvicola_amphibius","Parandrya feodorovi","Helminth"
"Microtus_agrestis","Parandrya feodorovi","Helminth"
"Microtus_maximowiczii","Parandrya feodorovi","Helminth"
"Microtus_oeconomus","Paranoplocephala blanchardi","Helminth"
"Microtus_arvalis","Paranoplocephala caucasica","Helminth"
"Ondatra_zibethicus","Paranoplocephala caucasica","Helminth"
"Apodemus_peninsulae","Paranoplocephala dentata","Helminth"
"Apodemus_speciosus","Paranoplocephala dentata","Helminth"
"Apodemus_sylvaticus","Paranoplocephala dentata","Helminth"
"Arvicola_amphibius","Paranoplocephala dentata","Helminth"
"Chionomys_gud","Paranoplocephala dentata","Helminth"
"Chionomys_nivalis","Paranoplocephala dentata","Helminth"
"Chionomys_roberti","Paranoplocephala dentata","Helminth"
"Cricetulus_barabensis","Paranoplocephala dentata","Helminth"
"Marmota_sibirica","Paranoplocephala dentata","Helminth"
"Microtus_agrestis","Paranoplocephala dentata","Helminth"
"Microtus_fortis","Paranoplocephala dentata","Helminth"
"Microtus_gregalis","Paranoplocephala dentata","Helminth"
"Microtus_majori","Paranoplocephala dentata","Helminth"
"Microtus_maximowiczii","Paranoplocephala dentata","Helminth"
"Microtus_oeconomus","Paranoplocephala dentata","Helminth"
"Microtus_socialis","Paranoplocephala dentata","Helminth"
"Myopus_schisticolor","Paranoplocephala dentata","Helminth"
"Lemmus_sibiricus","Paranoplocephala fellmani","Helminth"
"Microtus_oeconomus","Paranoplocephala gracilis","Helminth"
"Dicrostonyx_torquatus","Paranoplocephala lemmi","Helminth"
"Lemmus_sibiricus","Paranoplocephala lemmi","Helminth"
"Microtus_middendorffii","Paranoplocephala lemmi","Helminth"
"Microtus_oeconomus","Paranoplocephala lemmi","Helminth"
"Ondatra_zibethicus","Paranoplocephala lemmi","Helminth"
"Sciurus_vulgaris","Paranoplocephala longivaginata","Helminth"
"Alticola_argentatus","Paranoplocephala macrocephala","Helminth"
"Equus_africanus","Paranoplocephala mamillana","Helminth"
"Equus_hemionus","Paranoplocephala mamillana","Helminth"
"Alticola_argentatus","Paranoplocephala omphalodes","Helminth"
"Apodemus_peninsulae","Paranoplocephala omphalodes","Helminth"
"Apodemus_speciosus","Paranoplocephala omphalodes","Helminth"
"Chionomys_gud","Paranoplocephala omphalodes","Helminth"
"Cricetulus_barabensis","Paranoplocephala omphalodes","Helminth"
"Dicrostonyx_torquatus","Paranoplocephala omphalodes","Helminth"
"Dryomys_nitedula","Paranoplocephala omphalodes","Helminth"
"Lemmus_sibiricus","Paranoplocephala omphalodes","Helminth"
"Microtus_fortis","Paranoplocephala omphalodes","Helminth"
"Microtus_gregalis","Paranoplocephala omphalodes","Helminth"
"Microtus_majori","Paranoplocephala omphalodes","Helminth"
"Microtus_maximowiczii","Paranoplocephala omphalodes","Helminth"
"Microtus_middendorffii","Paranoplocephala omphalodes","Helminth"
"Microtus_socialis","Paranoplocephala omphalodes","Helminth"
"Microtus_subterraneus","Paranoplocephala omphalodes","Helminth"
"Myopus_schisticolor","Paranoplocephala omphalodes","Helminth"
"Ochotona_dauurica","Paranoplocephala omphalodes","Helminth"
"Ochotona_hyperborea","Paranoplocephala omphalodes","Helminth"
"Rattus_norvegicus","Paranoplocephala omphalodes","Helminth"
"Sciurus_vulgaris","Paranoplocephala omphalodes","Helminth"
"Sicista_betulina","Paranoplocephala omphalodes","Helminth"
"Marmota_sibirica","Paranoplocephala ryjikovi","Helminth"
"Dicrostonyx_torquatus","Paranoplocephala serrata","Helminth"
"Marmota_sibirica","Paranoplocephala transversaria","Helminth"
"Microtus_fortis","Paranoplocephala transversaria","Helminth"
"Microtus_maximowiczii","Paranoplocephala transversaria","Helminth"
"Microtus_oeconomus","Paranoplocephala transversaria","Helminth"
"Sciurus_vulgaris","Paranoplocephala transversaria","Helminth"
"Microtus_oeconomus","Paranoplocephaloides schachmatovae","Helminth"
"Meriones_libycus","Paraoligorchis skrjabiniana","Helminth"
"Equus_hemionus","Parascaris equorum","Helminth"
"Canis_lupus","Parascocotyle italica","Helminth"
"Felis_silvestris","Parascocotyle italica","Helminth"
"Sorex_asper","Parastrongyloides winchesi","Helminth"
"Microtus_agrestis","Paruterina candelabraria","Helminth"
"Sciurus_vulgaris","Paruterina candelabraria","Helminth"
"Sciurus_vulgaris","Passalurus ambiguus","Helminth"
"Apodemus_peninsulae","Passerilepis passeris","Helminth"
"Rattus_norvegicus","Passerilepis passeris","Helminth"
"Neovison_macrodon","Pearsonema mucronata","Helminth"
"Nyctereutes_procyonoides","Pearsonema plica","Helminth"
"Apodemus_sylvaticus","Pentadentoptera skrjabini","Helminth"
"Glis_glis","Pentadentoptera skrjabini","Helminth"
"Equus_hemionus","Petrovinema poculatum","Helminth"
"Equus_africanus","Petrovinema skrjabini","Helminth"
"Equus_ferus","Petrovinema skrjabini","Helminth"
"Felis_silvestris","Petrowspirura lynxi","Helminth"
"Lynx_canadensis","Petrowspirura matschulsky","Helminth"
"Apodemus_agrarius","Pharyngostomum cordatum","Helminth"
"Arvicola_amphibius","Pharyngostomum cordatum","Helminth"
"Crocidura_leucodon","Pharyngostomum cordatum","Helminth"
"Crocidura_suaveolens","Pharyngostomum cordatum","Helminth"
"Microtus_arvalis","Pharyngostomum cordatum","Helminth"
"Mus_musculus","Pharyngostomum cordatum","Helminth"
"Ondatra_zibethicus","Pharyngostomum cordatum","Helminth"
"Felis_silvestris","Pharyngostomum fausti","Helminth"
"Lepus_europaeus","Philophthalmus lucipetus","Helminth"
"Oryctolagus_cuniculus","Philophthalmus rhionica","Helminth"
"Homo_sapiens","Abbreviata caucasica","Helminth"
"Hemiechinus_auritus","Physaloptera clausa","Helminth"
"Sicista_subtilis","Physaloptera clausa","Helminth"
"Meriones_tristrami","Physaloptera dogieli","Helminth"
"Meriones_libycus","Physaloptera dogieli","Helminth"
"Meriones_persicus","Physaloptera dogieli","Helminth"
"Allactaga_sibirica","Physaloptera massino","Helminth"
"Marmota_sibirica","Physaloptera massino","Helminth"
"Mus_musculus","Physaloptera massino","Helminth"
"Ochotona_dauurica","Physaloptera massino","Helminth"
"Canis_lupus","Physaloptera praeputialis","Helminth"
"Lynx_canadensis","Physaloptera praeputialis","Helminth"
"Otocolobus_manul","Physaloptera praeputialis","Helminth"
"Felis_margarita","Physaloptera praeputialis","Helminth"
"Vulpes_corsac","Physaloptera praeputialis","Helminth"
"Canis_lupus","Physaloptera sibirica","Helminth"
"Lynx_canadensis","Physaloptera sibirica","Helminth"
