"host","parasite","ParType","database"
"Ovis_aries","Oesophagostomum venulosum","Helminth","helminthR"
"Rupicapra_rupicapra","Oesophagostomum venulosum","Helminth","helminthR"
"Ochotona_dauurica","Ohbayashinema erbaevae","Helminth","helminthR"
"Ochotona_rufescens","Ohbayashinema erbaevae","Helminth","helminthR"
"Talpa_europaea","Oligacanthorhynchus circumflexus","Helminth","helminthR"
"Erinaceus_europaeus","Oligacanthorhynchus erinacei","Helminth","helminthR"
"Felis_catus","Ollulanus tricuspis","Helminth","helminthR"
"Vulpes_vulpes","Ollulanus tricuspis","Helminth","helminthR"
"Galemys_pyrenaicus","Omphalometra flexuosa","Helminth","helminthR"
"Talpa_europaea","Omphalometra flexuosa","Helminth","helminthR"
"Talpa_occidentalis","Omphalometra flexuosa","Helminth","helminthR"
"Bos_taurus","Onchocerca armillata","Helminth","helminthR"
"Equus_caballus","Onchocerca cervicalis","Helminth","helminthR"
"Bos_taurus","Onchocerca dukei","Helminth","helminthR"
"Capra_hircus","Onchocerca flexuosa","Helminth","helminthR"
"Capreolus_capreolus","Onchocerca flexuosa","Helminth","helminthR"
"Cervus_elaphus","Onchocerca flexuosa","Helminth","helminthR"
"Dama_dama","Onchocerca flexuosa","Helminth","helminthR"
"Cervus_elaphus","Onchocerca garmsi","Helminth","helminthR"
"Bison_bonasus","Onchocerca gutturosa","Helminth","helminthR"
"Bos_taurus","Onchocerca gutturosa","Helminth","helminthR"
"Cervus_elaphus","Onchocerca jakutensis","Helminth","helminthR"
"Bison_bison","Onchocerca lienalis","Helminth","helminthR"
"Bison_bonasus","Onchocerca lienalis","Helminth","helminthR"
"Bos_taurus","Onchocerca lienalis","Helminth","helminthR"
"Canis_lupus","Onchocerca lupi","Helminth","helminthR"
"Bos_taurus","Onchocerca ochengi","Helminth","helminthR"
"Equus_caballus","Onchocerca reticulata","Helminth","helminthR"
"Capreolus_capreolus","Onchocerca skrjabini","Helminth","helminthR"
"Cervus_elaphus","Onchocerca skrjabini","Helminth","helminthR"
"Cervus_elaphus","Onchocerca tarsicola","Helminth","helminthR"
"Rangifer_tarandus","Onchocerca tarsicola","Helminth","helminthR"
"Cervus_elaphus","Onchocerca tubingensis","Helminth","helminthR"
"Bos_taurus","Onchocerca volvulus","Helminth","helminthR"
"Homo_sapiens","Onchocerca volvulus","Helminth","helminthR"
"Pan_troglodytes","Onchocerca volvulus","Helminth","helminthR"
"Vulpes_vulpes","Oncicola canis","Helminth","helminthR"
"Meles_meles","Oochoristica incisa","Helminth","helminthR"
"Eptesicus_serotinus","Ophiosacculus mehelyi","Helminth","helminthR"
"Miniopterus_natalensis","Ophiosacculus mehelyi","Helminth","helminthR"
"Myotis_blythii","Ophiosacculus mehelyi","Helminth","helminthR"
"Nyctalus_leisleri","Ophiosacculus mehelyi","Helminth","helminthR"
"Nyctalus_noctula","Ophiosacculus mehelyi","Helminth","helminthR"
"Pipistrellus_pipistrellus","Ophiosacculus mehelyi","Helminth","helminthR"
"Plecotus_auritus","Ophiosacculus mehelyi","Helminth","helminthR"
"Rhinolophus_ferrumequinum","Ophiosacculus mehelyi","Helminth","helminthR"
"Rhinolophus_euryale","Ophiosacculus multiglandularis","Helminth","helminthR"
"Neomys_anomalus","Opisthioglyphe megastomus","Helminth","helminthR"
"Sorex_araneus","Opisthioglyphe sobolevi","Helminth","helminthR"
"Felis_catus","Opisthorchis felineus","Helminth","helminthR"
"Felis_silvestris","Opisthorchis felineus","Helminth","helminthR"
"Homo_sapiens","Opisthorchis felineus","Helminth","helminthR"
"Lutra_lutra","Opisthorchis felineus","Helminth","helminthR"
"Mesocricetus_auratus","Opisthorchis felineus","Helminth","helminthR"
"Ondatra_zibethicus","Opisthorchis felineus","Helminth","helminthR"
"Vulpes_vulpes","Opisthorchis felineus","Helminth","helminthR"
"Homo_sapiens","Opisthorchis tenuicollis","Helminth","helminthR"
"Vulpes_vulpes","Opisthorchis tenuicollis","Helminth","helminthR"
"Felis_catus","Opisthorchis viverrini","Helminth","helminthR"
"Homo_sapiens","Opisthorchis viverrini","Helminth","helminthR"
"Meriones_unguiculatus","Opisthorchis viverrini","Helminth","helminthR"
"Mesocricetus_auratus","Opisthorchis viverrini","Helminth","helminthR"
"Bos_taurus","Orthocoelium dicranocoelium","Helminth","helminthR"
"Bos_taurus","Orthocoelium scoliocoelium","Helminth","helminthR"
"Muscardinus_avellanarius","Orthoskrjabinia conica","Helminth","helminthR"
"Canis_lupus","Oslerus osleri","Helminth","helminthR"
"Capra_hircus","Ostertagia aegagri","Helminth","helminthR"
"Alces_alces","Ostertagia antipini","Helminth","helminthR"
"Capreolus_capreolus","Ostertagia antipini","Helminth","helminthR"
"Capreolus_capreolus","Ostertagia arctica","Helminth","helminthR"
"Cervus_elaphus","Ostertagia arctica","Helminth","helminthR"
"Dama_dama","Ostertagia arctica","Helminth","helminthR"
"Ovis_aries","Ostertagia arctica","Helminth","helminthR"
"Rangifer_tarandus","Ostertagia arctica","Helminth","helminthR"
"Capreolus_capreolus","Ostertagia capreoli","Helminth","helminthR"
"Bos_taurus","Ostertagia circumcincta","Helminth","helminthR"
"Capra_hircus","Ostertagia circumcincta","Helminth","helminthR"
"Capra_ibex","Ostertagia circumcincta","Helminth","helminthR"
"Capra_pyrenaica","Ostertagia circumcincta","Helminth","helminthR"
"Capreolus_capreolus","Ostertagia circumcincta","Helminth","helminthR"
"Cervus_elaphus","Ostertagia circumcincta","Helminth","helminthR"
"Meriones_unguiculatus","Ostertagia circumcincta","Helminth","helminthR"
"Ovis_ammon","Ostertagia circumcincta","Helminth","helminthR"
"Ovis_aries","Ostertagia circumcincta","Helminth","helminthR"
"Rupicapra_pyrenaica","Ostertagia circumcincta","Helminth","helminthR"
"Rupicapra_rupicapra","Ostertagia circumcincta","Helminth","helminthR"
"Bos_taurus","Ostertagia crimensis","Helminth","helminthR"
"Ovis_aries","Ostertagia crimensis","Helminth","helminthR"
"Capreolus_capreolus","Ostertagia davtiana","Helminth","helminthR"
"Ovis_aries","Ostertagia davtiana","Helminth","helminthR"
"Capra_hircus","Ostertagia drozdzi","Helminth","helminthR"
"Cervus_elaphus","Ostertagia drozdzi","Helminth","helminthR"
"Dama_dama","Ostertagia drozdzi","Helminth","helminthR"
"Ovis_aries","Ostertagia drozdzi","Helminth","helminthR"
"Ovis_aries","Ostertagia gruehneri","Helminth","helminthR"
"Rangifer_tarandus","Ostertagia gruehneri","Helminth","helminthR"
"Gazella_cuvieri","Ostertagia harrisi","Helminth","helminthR"
"Nanger_dama","Ostertagia harrisi","Helminth","helminthR"
"Alces_alces","Ostertagia kolchida","Helminth","helminthR"
"Bison_bonasus","Ostertagia kolchida","Helminth","helminthR"
"Capra_hircus","Ostertagia kolchida","Helminth","helminthR"
"Capreolus_capreolus","Ostertagia kolchida","Helminth","helminthR"
"Cervus_elaphus","Ostertagia kolchida","Helminth","helminthR"
"Cervus_nippon","Ostertagia kolchida","Helminth","helminthR"
"Dama_dama","Ostertagia kolchida","Helminth","helminthR"
"Ovis_aries","Ostertagia kolchida","Helminth","helminthR"
"Rupicapra_rupicapra","Ostertagia kolchida","Helminth","helminthR"
"Capra_hircus","Ostertagia lasensis","Helminth","helminthR"
"Capreolus_capreolus","Ostertagia lasensis","Helminth","helminthR"
"Ovis_aries","Ostertagia lasensis","Helminth","helminthR"
"Rupicapra_rupicapra","Ostertagia lasensis","Helminth","helminthR"
"Alces_alces","Ostertagia leptospicularis","Helminth","helminthR"
"Bison_bonasus","Ostertagia leptospicularis","Helminth","helminthR"
"Bos_taurus","Ostertagia leptospicularis","Helminth","helminthR"
"Capra_hircus","Ostertagia leptospicularis","Helminth","helminthR"
"Capra_ibex","Ostertagia leptospicularis","Helminth","helminthR"
"Capreolus_capreolus","Ostertagia leptospicularis","Helminth","helminthR"
"Cervus_elaphus","Ostertagia leptospicularis","Helminth","helminthR"
"Cervus_nippon","Ostertagia leptospicularis","Helminth","helminthR"
"Dama_dama","Ostertagia leptospicularis","Helminth","helminthR"
"Ovis_aries","Ostertagia leptospicularis","Helminth","helminthR"
"Rangifer_tarandus","Ostertagia leptospicularis","Helminth","helminthR"
"Rupicapra_rupicapra","Ostertagia leptospicularis","Helminth","helminthR"
"Bison_bonasus","Ostertagia lyrata","Helminth","helminthR"
"Bos_taurus","Ostertagia lyrata","Helminth","helminthR"
"Capra_hircus","Ostertagia lyrata","Helminth","helminthR"
"Capra_pyrenaica","Ostertagia lyrata","Helminth","helminthR"
"Capreolus_capreolus","Ostertagia lyrata","Helminth","helminthR"
"Cervus_elaphus","Ostertagia lyrata","Helminth","helminthR"
"Dama_dama","Ostertagia lyrata","Helminth","helminthR"
"Ovis_aries","Ostertagia lyrata","Helminth","helminthR"
"Rupicapra_rupicapra","Ostertagia lyrata","Helminth","helminthR"
"Alces_alces","Ostertagia lyrataeformis","Helminth","helminthR"
"Capreolus_capreolus","Ostertagia lyrataeformis","Helminth","helminthR"
"Ovis_aries","Ostertagia marshalli","Helminth","helminthR"
"Rupicapra_pyrenaica","Ostertagia marshalli","Helminth","helminthR"
"Cervus_elaphus","Ostertagia mossi","Helminth","helminthR"
"Capra_hircus","Ostertagia occidentalis","Helminth","helminthR"
"Capra_pyrenaica","Ostertagia occidentalis","Helminth","helminthR"
"Ovis_ammon","Ostertagia occidentalis","Helminth","helminthR"
"Ovis_aries","Ostertagia occidentalis","Helminth","helminthR"
"Rupicapra_rupicapra","Ostertagia occidentalis","Helminth","helminthR"
"Bison_bonasus","Ostertagia ostertagi","Helminth","helminthR"
"Bos_taurus","Ostertagia ostertagi","Helminth","helminthR"
"Capra_hircus","Ostertagia ostertagi","Helminth","helminthR"
"Capra_ibex","Ostertagia ostertagi","Helminth","helminthR"
"Capra_pyrenaica","Ostertagia ostertagi","Helminth","helminthR"
"Capreolus_capreolus","Ostertagia ostertagi","Helminth","helminthR"
"Cervus_elaphus","Ostertagia ostertagi","Helminth","helminthR"
"Dama_dama","Ostertagia ostertagi","Helminth","helminthR"
"Gazella_cuvieri","Ostertagia ostertagi","Helminth","helminthR"
"Ovis_aries","Ostertagia ostertagi","Helminth","helminthR"
"Rupicapra_rupicapra","Ostertagia ostertagi","Helminth","helminthR"
"Capra_hircus","Ostertagia podjapolski","Helminth","helminthR"
"Capra_hircus","Ostertagia ryjikovi","Helminth","helminthR"
"Dama_dama","Ostertagia ryjikovi","Helminth","helminthR"
"Ovis_aries","Ostertagia ryjikovi","Helminth","helminthR"
"Capra_hircus","Ostertagia trifurcata","Helminth","helminthR"
"Capra_ibex","Ostertagia trifurcata","Helminth","helminthR"
"Capra_pyrenaica","Ostertagia trifurcata","Helminth","helminthR"
"Capreolus_capreolus","Ostertagia trifurcata","Helminth","helminthR"
"Cervus_elaphus","Ostertagia trifurcata","Helminth","helminthR"
"Ovis_ammon","Ostertagia trifurcata","Helminth","helminthR"
"Ovis_aries","Ostertagia trifurcata","Helminth","helminthR"
"Rupicapra_pyrenaica","Ostertagia trifurcata","Helminth","helminthR"
"Rupicapra_rupicapra","Ostertagia trifurcata","Helminth","helminthR"
"Ovis_aries","Ostertagiella circumcincta","Helminth","helminthR"
"Ovis_aries","Ostertagiella trifurcata","Helminth","helminthR"
"Meles_meles","Oswaldocruzia goezei","Helminth","helminthR"
"Phoca_vitulina","Otostrongylus circumlitus","Helminth","helminthR"
"Vulpes_vulpes","Oxynema crassispiculum","Helminth","helminthR"
"Equus_caballus","Oxyuris curvula","Helminth","helminthR"
"Equus_caballus","Oxyuris equi","Helminth","helminthR"
"Homo_sapiens","Oxyuris equi","Helminth","helminthR"
"Procavia_capensis","Oxyuris flagellum","Helminth","helminthR"
"Mustela_putorius","Oxyuris paradoxa","Helminth","helminthR"
"Procavia_capensis","Oxyuris pugio","Helminth","helminthR"
"Mus_musculus","Oxyuris semilanceolata","Helminth","helminthR"
"Sorex_araneus","Panopistus europaeus","Helminth","helminthR"
"Sorex_minutus","Panopistus europaeus","Helminth","helminthR"
"Neomys_fodiens","Parabascus combesi","Helminth","helminthR"
"Eptesicus_serotinus","Parabascus duboisi","Helminth","helminthR"
"Miniopterus_natalensis","Parabascus duboisi","Helminth","helminthR"
"Myotis_bechsteinii","Parabascus duboisi","Helminth","helminthR"
"Myotis_blythii","Parabascus duboisi","Helminth","helminthR"
"Myotis_capaccinii","Parabascus duboisi","Helminth","helminthR"
"Myotis_dasycneme","Parabascus duboisi","Helminth","helminthR"
"Myotis_daubentonii","Parabascus duboisi","Helminth","helminthR"
"Myotis_emarginatus","Parabascus duboisi","Helminth","helminthR"
"Myotis_myotis","Parabascus duboisi","Helminth","helminthR"
"Myotis_mystacinus","Parabascus duboisi","Helminth","helminthR"
"Myotis_nattereri","Parabascus duboisi","Helminth","helminthR"
"Nyctalus_noctula","Parabascus duboisi","Helminth","helminthR"
"Pipistrellus_pipistrellus","Parabascus duboisi","Helminth","helminthR"
"Plecotus_austriacus","Parabascus duboisi","Helminth","helminthR"
"Rhinolophus_ferrumequinum","Parabascus duboisi","Helminth","helminthR"
"Rhinolophus_hipposideros","Parabascus duboisi","Helminth","helminthR"
"Vespertilio_murinus","Parabascus duboisi","Helminth","helminthR"
"Barbastella_barbastellus","Parabascus joannae","Helminth","helminthR"
"Myotis_capaccinii","Parabascus joannae","Helminth","helminthR"
"Myotis_daubentonii","Parabascus joannae","Helminth","helminthR"
"Plecotus_auritus","Parabascus joannae","Helminth","helminthR"
"Eptesicus_serotinus","Parabascus lepidotus","Helminth","helminthR"
"Miniopterus_natalensis","Parabascus lepidotus","Helminth","helminthR"
"Myotis_blythii","Parabascus lepidotus","Helminth","helminthR"
"Myotis_capaccinii","Parabascus lepidotus","Helminth","helminthR"
"Myotis_dasycneme","Parabascus lepidotus","Helminth","helminthR"
"Myotis_daubentonii","Parabascus lepidotus","Helminth","helminthR"
"Myotis_emarginatus","Parabascus lepidotus","Helminth","helminthR"
"Myotis_nattereri","Parabascus lepidotus","Helminth","helminthR"
"Nyctalus_leisleri","Parabascus lepidotus","Helminth","helminthR"
"Nyctalus_noctula","Parabascus lepidotus","Helminth","helminthR"
"Pipistrellus_kuhlii","Parabascus lepidotus","Helminth","helminthR"
"Pipistrellus_nathusii","Parabascus lepidotus","Helminth","helminthR"
"Pipistrellus_pipistrellus","Parabascus lepidotus","Helminth","helminthR"
"Plecotus_auritus","Parabascus lepidotus","Helminth","helminthR"
"Plecotus_austriacus","Parabascus lepidotus","Helminth","helminthR"
"Rhinolophus_euryale","Parabascus lepidotus","Helminth","helminthR"
"Rhinolophus_ferrumequinum","Parabascus lepidotus","Helminth","helminthR"
"Rhinolophus_hipposideros","Parabascus lepidotus","Helminth","helminthR"
"Vespertilio_murinus","Parabascus lepidotus","Helminth","helminthR"
"Eptesicus_serotinus","Parabascus semisquamosus","Helminth","helminthR"
"Miniopterus_natalensis","Parabascus semisquamosus","Helminth","helminthR"
"Myotis_blythii","Parabascus semisquamosus","Helminth","helminthR"
"Myotis_dasycneme","Parabascus semisquamosus","Helminth","helminthR"
"Myotis_daubentonii","Parabascus semisquamosus","Helminth","helminthR"
"Myotis_mystacinus","Parabascus semisquamosus","Helminth","helminthR"
"Nyctalus_leisleri","Parabascus semisquamosus","Helminth","helminthR"
"Nyctalus_noctula","Parabascus semisquamosus","Helminth","helminthR"
"Pipistrellus_nathusii","Parabascus semisquamosus","Helminth","helminthR"
"Pipistrellus_pipistrellus","Parabascus semisquamosus","Helminth","helminthR"
"Plecotus_auritus","Parabascus semisquamosus","Helminth","helminthR"
"Vespertilio_murinus","Parabascus semisquamosus","Helminth","helminthR"
"Capra_hircus","Parabronema skrjabini","Helminth","helminthR"
"Homo_sapiens","Parachordodes alpestris","Helminth","helminthR"
"Homo_sapiens","Parachordodes pustulosus","Helminth","helminthR"
"Homo_sapiens","Parachordodes tolosanus","Helminth","helminthR"
"Homo_sapiens","Parachordodes violaceus","Helminth","helminthR"
"Homo_sapiens","Parachordodes wolterstorffii","Helminth","helminthR"
"Crocidura_russula","Paracrenosoma combesi","Helminth","helminthR"
"Crocidura_leucodon","Paracrenosoma kontrimavichusi","Helminth","helminthR"
"Crocidura_suaveolens","Paracrenosoma kontrimavichusi","Helminth","helminthR"
"Galemys_pyrenaicus","Paracuaria hispanica","Helminth","helminthR"
"Sorex_araneus","Paracuaria soricis","Helminth","helminthR"
"Alces_alces","Parafasciolopsis fasciolaemorpha","Helminth","helminthR"
"Bison_bonasus","Parafasciolopsis fasciolaemorpha","Helminth","helminthR"
"Capreolus_capreolus","Parafasciolopsis fasciolaemorpha","Helminth","helminthR"
"Ovis_aries","Parafasciolopsis fasciolaemorpha","Helminth","helminthR"
"Bos_taurus","Parafilaria bovicola","Helminth","helminthR"
"Equus_caballus","Parafilaria multipapillosa","Helminth","helminthR"
"Phoca_vitulina","Parafilaroides gymnurus","Helminth","helminthR"
"Homo_sapiens","Paragordius tricuspidatus","Helminth","helminthR"
"Glis_glis","Paraheligmonina gracilis","Helminth","helminthR"
"Alces_alces","Paramphistomum cervi","Helminth","helminthR"
"Bison_bonasus","Paramphistomum cervi","Helminth","helminthR"
"Bos_grunniens","Paramphistomum cervi","Helminth","helminthR"
"Bos_taurus","Paramphistomum cervi","Helminth","helminthR"
"Capra_hircus","Paramphistomum cervi","Helminth","helminthR"
"Capreolus_capreolus","Paramphistomum cervi","Helminth","helminthR"
"Cervus_elaphus","Paramphistomum cervi","Helminth","helminthR"
"Dama_dama","Paramphistomum cervi","Helminth","helminthR"
"Ovis_ammon","Paramphistomum cervi","Helminth","helminthR"
"Ovis_aries","Paramphistomum cervi","Helminth","helminthR"
"Bos_taurus","Paramphistomum daubneyi","Helminth","helminthR"
"Capra_hircus","Paramphistomum daubneyi","Helminth","helminthR"
"Ovis_aries","Paramphistomum daubneyi","Helminth","helminthR"
"Capra_hircus","Paramphistomum epiclitum","Helminth","helminthR"
"Bos_taurus","Paramphistomum gotoi","Helminth","helminthR"
"Bos_taurus","Paramphistomum hiberniae","Helminth","helminthR"
"Cervus_elaphus","Paramphistomum hiberniae","Helminth","helminthR"
"Ovis_ammon","Paramphistomum hiberniae","Helminth","helminthR"
"Bos_taurus","Paramphistomum ichikawai","Helminth","helminthR"
"Bubalus_bubalis","Paramphistomum ichikawai","Helminth","helminthR"
"Capreolus_capreolus","Paramphistomum ichikawai","Helminth","helminthR"
"Cervus_elaphus","Paramphistomum ichikawai","Helminth","helminthR"
